OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,TotalAmount,Region
16180,2024-10-23,C4022,Michael Roach,P5276,Printer,Electronics,Mobile Devices,8,709.32,5674.56,North
16181,2025-05-09,C2671,Diane Davis,P5898,USB Drive,Accessories,Input Devices,8,542.52,4340.16,South
16182,2025-02-06,C1227,Karen Hunter,P5307,Monitor,Electronics,Mobile Devices,5,508.7,2543.5,South
16183,2024-12-22,C4143,Monique Garrett,P1114,Webcam,Electronics,Mobile Devices,7,952.88,6670.16,East
16184,2025-06-05,C8913,Martha Lambert,P6061,Desk,Furniture,Seating,8,690.07,5520.56,South
16185,2025-04-09,C6440,Robin Williamson,P5467,Mouse,Accessories,Storage Devices,1,438.76,438.76,West
16186,2025-05-01,C4483,Denise Molina,P7266,Bookshelf,Furniture,Storage,4,232.42,929.68,East
16187,2024-11-13,C4942,Adrian Lindsey,P5148,USB Drive,Accessories,Audio,8,469.98,3759.84,East
16188,2025-01-08,C1807,Thomas Taylor,P8099,Printer,Electronics,Mobile Devices,4,875.8,3503.2,South
16189,2025-05-12,C1967,Dawn Brown,P4147,USB Drive,Accessories,Input Devices,10,718.61,7186.1,East
16190,2025-04-07,C1134,Nicole Le,P9084,Laptop,Electronics,Peripherals,6,460.83,2764.98,South
16191,2024-07-10,C1391,Steven Blackburn,P1898,Monitor,Electronics,Peripherals,7,862.51,6037.57,West
16192,2025-05-29,C1268,William Martin,P1772,Table Lamp,Furniture,Tables,3,238.31,714.93,East
16193,2024-10-29,C5479,Carrie Lawrence,P9157,Mouse,Accessories,Audio,5,125.08,625.4,North
16194,2025-04-01,C5480,Matthew Carroll,P3135,Bookshelf,Furniture,Storage,1,807.68,807.68,South
16195,2024-06-20,C5915,Shawn Mills,P5966,Office Chair,Furniture,Tables,3,479.2,1437.6,West
16196,2025-01-09,C8094,Travis Sullivan,P4150,Table Lamp,Furniture,Seating,2,183.97,367.94,West
16197,2024-07-31,C5633,Robert Ellison,P5757,Office Chair,Furniture,Seating,5,540.87,2704.35,East
16198,2024-11-05,C2960,Mike Young,P7690,Monitor,Electronics,Computers,1,700.01,700.01,South
16199,2024-10-19,C8294,Randall Sheppard,P3031,Bookshelf,Furniture,Tables,6,278.58,1671.48,North
16200,2025-04-21,C7941,Michelle Frost,P5701,Monitor,Electronics,Computers,8,638.87,5110.96,North
16201,2025-01-07,C2351,Jennifer Smith,P7425,Table Lamp,Furniture,Seating,7,281.91,1973.37,South
16202,2024-06-28,C9319,Francisco Deleon,P9389,Table Lamp,Furniture,Tables,1,688.62,688.62,South
16203,2025-03-07,C3053,Daniel Rocha,P5662,Keyboard,Accessories,Audio,3,502.45,1507.35,West
16204,2024-10-07,C2717,Sarah Martin,P7013,Printer,Electronics,Mobile Devices,3,133.13,399.39,South
16205,2024-12-14,C1007,Jennifer Nelson,P4720,Keyboard,Accessories,Audio,1,298.23,298.23,East
16206,2025-02-03,C9084,Julia Wilson,P4498,Webcam,Electronics,Computers,2,428.38,856.76,South
16207,2025-05-12,C5665,Luis Harris,P5313,Office Chair,Furniture,Storage,4,312.72,1250.88,East
16208,2024-09-25,C3540,Jessica Gilmore,P3645,Bookshelf,Furniture,Storage,4,765.02,3060.08,East
16209,2025-04-26,C1822,Judy Mcneil,P2582,,Accessories,Audio,4,57.34,229.36,North
16210,2024-08-21,C1486,Ashley Casey,P8924,Laptop,Electronics,Computers,1,69.65,69.65,North
16211,2024-09-29,C4913,Barbara Lee,P6185,Monitor,Electronics,Peripherals,1,165.56,165.56,North
16212,2024-09-21,C5355,Francisco Jefferson,P2055,Keyboard,Accessories,Input Devices,10,736.11,7361.1,East
16213,2024-06-27,C4839,Diana Stokes,P6205,Smartphone,Electronics,Peripherals,6,986.86,5921.16,West
16214,2024-09-25,C7750,Angela Oliver,P8192,Keyboard,Accessories,Storage Devices,1,420.51,420.51,South
16215,2025-02-01,C2457,Crystal Jimenez,P9624,Table Lamp,Furniture,Seating,9,909.71,8187.39,South
16216,2024-06-30,C1557,Kevin Miller,P7441,Keyboard,Accessories,Input Devices,10,264.71,2647.1,South
16217,2024-06-23,C8648,Melanie Baker,P4822,Headphones,Accessories,Input Devices,5,196.41,982.05,West
16218,2024-09-22,C5187,Debra Ferguson,P6804,Smartphone,Electronics,Peripherals,10,644.7,6447.0,East
16219,2024-11-21,C3642,Joe Hawkins,P3536,Keyboard,Accessories,Audio,4,638.93,2555.72,North
16220,2024-10-15,C1516,Rachel Logan,P7407,Headphones,Accessories,Input Devices,9,282.65,2543.85,West
16221,2024-09-16,C7778,Timothy Hall,P2765,Printer,Electronics,Computers,8,303.53,2428.24,West
16222,2025-05-01,C9157,Vincent Schultz,P5723,Printer,Electronics,Peripherals,1,433.7,433.7,South
16223,2024-08-17,C1440,Connie Norris,P3991,Office Chair,Furniture,Seating,4,562.95,2251.8,West
16224,2025-01-23,C3505,Gabriela Hernandez,P9753,Desk,Furniture,Tables,10,64.36,643.6,South
16225,2025-02-11,C7019,Nicole Vincent,P1673,USB Drive,Accessories,Storage Devices,7,459.09,3213.63,West
16226,2024-12-01,C2031,David Henderson,P8777,Laptop,Electronics,Mobile Devices,8,205.31,1642.48,West
16227,2024-07-27,C5884,Richard Leon,P6121,Desk,Furniture,Tables,8,448.19,3585.52,East
16228,2024-07-13,C6160,Joseph Allen,P5799,Mouse,Accessories,Input Devices,2,449.4,898.8,North
16229,2024-08-17,C8575,Valerie Vazquez,P9183,Table Lamp,Furniture,Storage,3,285.68,857.04,South
16230,2025-06-11,C9081,John Pruitt,P5849,Keyboard,Accessories,Input Devices,1,215.45,215.45,South
16231,2025-05-08,C6832,Michelle Small,P4215,Bookshelf,Furniture,Tables,1,569.39,569.39,West
16232,2024-10-13,C7197,Evan Stone,P3670,Monitor,Electronics,Peripherals,10,925.32,9253.2,East
16233,2024-09-07,C5995,Tiffany Anderson,P4937,Office Chair,Furniture,Storage,3,908.55,2725.65,East
16234,2025-01-26,C2256,Barbara Ford,P9808,Bookshelf,Furniture,Seating,8,171.9,1375.2,South
16235,2024-08-19,C7159,Cheryl Stout,P1964,USB Drive,Accessories,Input Devices,2,83.86,167.72,East
16236,2025-03-23,C1191,Mary Holden,P7552,Keyboard,Accessories,Input Devices,9,251.6,2264.4,West
16237,2025-03-31,C6801,Donna White,P4820,Webcam,Electronics,Computers,1,900.78,900.78,South
16238,2024-07-26,C7341,Kimberly Williams,P1946,Mouse,Accessories,Audio,1,273.35,273.35,South
16239,2025-04-07,C7313,Daniel Castro,P1494,Keyboard,Accessories,Storage Devices,8,120.91,967.28,East
16240,2024-12-11,C2809,Kimberly Payne,P7933,Desk,Furniture,Storage,4,652.77,2611.08,South
16241,2025-03-09,C4756,Jean Villa,P8723,Bookshelf,Furniture,Seating,6,367.75,2206.5,South
16242,2024-09-14,C9823,Selena Henry,P4728,USB Drive,Accessories,Audio,5,811.65,4058.25,East
16243,2024-08-26,C7291,Joseph Miller,P7790,Bookshelf,Furniture,Tables,1,512.08,512.08,East
16244,2024-11-26,C6607,Phillip Arroyo,P5986,Printer,Electronics,Computers,5,330.0,1650.0,West
16245,2024-12-05,C7298,Laura Goodwin,P4592,Table Lamp,Furniture,Storage,6,547.6,3285.6,West
16246,2024-06-12,C1911,Joe Turner,P5109,Monitor,Electronics,Mobile Devices,3,233.17,699.51,West
16247,2024-06-15,C7847,Patricia Garcia,P1691,Keyboard,Accessories,Audio,8,518.54,4148.32,North
16248,2025-04-08,C1652,Alyssa Little,P7811,USB Drive,Accessories,Audio,2,916.95,1833.9,North
16249,2025-01-03,C4276,Ann Brewer,P4175,,Furniture,Storage,10,885.07,8850.7,East
16250,2025-01-19,C3178,Kenneth Wallace,P5488,Mouse,Accessories,Audio,3,344.99,1034.97,East
16251,2024-11-10,C2086,Lauren Jordan,P3675,USB Drive,Accessories,Storage Devices,3,445.63,1336.89,South
16252,2025-01-06,C6540,Scott Dennis,P3350,Mouse,Accessories,Audio,2,242.71,485.42,South
16253,2024-12-21,C7214,Mark Grimes,P4864,Bookshelf,Furniture,Seating,10,29.93,299.3,West
16254,2025-04-05,C4145,Jennifer Burke,P4676,Smartphone,Electronics,Peripherals,2,667.33,1334.66,South
16255,2024-12-15,C6113,Veronica Long,P2551,Laptop,Electronics,Mobile Devices,1,650.14,650.14,East
16256,2024-12-05,C8107,Amanda Robinson,P9977,Mouse,Accessories,Input Devices,1,150.19,150.19,East
16257,2025-01-25,C9731,Christopher Morse,P9282,USB Drive,Accessories,Audio,10,145.79,1457.9,West
16258,2024-09-21,C4268,Adrian Browning,P8451,USB Drive,Accessories,Storage Devices,2,765.39,1530.78,South
16259,2024-12-27,C2242,Doris Walters,P4918,Monitor,Electronics,Mobile Devices,6,457.69,2746.14,West
16260,2025-03-28,C1010,Keith Klein,P6385,Monitor,Electronics,Computers,2,829.05,1658.1,West
16261,2024-11-18,C5145,Ashley Carpenter,P7539,Mouse,Accessories,Storage Devices,8,917.75,7342.0,North
16262,2025-05-20,C6347,Joy Taylor,P7076,,Accessories,Input Devices,7,810.27,5671.89,East
16263,2024-09-14,C7882,Tyler Lamb,P4532,Table Lamp,Furniture,Tables,5,134.24,671.2,East
16264,2024-09-09,C5383,Chad Davis,P7277,USB Drive,Accessories,Storage Devices,8,474.62,3796.96,West
16265,2025-03-01,C8450,Tyler Stevens,P2442,USB Drive,Accessories,Input Devices,7,862.23,6035.61,East
16266,2025-06-01,C5020,Christopher Glover,P2061,Webcam,Electronics,Mobile Devices,5,517.39,2586.95,East
16267,2024-10-28,C8142,Jason Mack,P5199,Printer,Electronics,Computers,7,811.0,5677.0,West
16268,2024-11-06,C2034,Jose May,P6715,Printer,Electronics,Peripherals,1,318.0,318.0,West
16269,2025-02-03,C5657,Megan Moran,P9226,Headphones,Accessories,Audio,5,438.56,2192.8,North
16270,2025-05-11,C5447,Rebecca Campbell,P5425,Keyboard,Accessories,Storage Devices,10,547.96,5479.6,West
16271,2024-10-17,C8073,Lawrence Patton,P9131,Keyboard,Accessories,Audio,5,798.7,3993.5,West
16272,2025-03-17,C2952,Lawrence Peterson,P5585,Printer,Electronics,Computers,3,764.03,2292.09,West
16273,2024-12-18,C8549,Lisa Patel,P6628,Office Chair,Furniture,Seating,6,887.11,5322.66,East
16274,2025-03-01,C4263,Virginia Ramos,P2185,Printer,Electronics,Peripherals,4,627.59,2510.36,South
16275,2025-04-25,C5965,Kimberly Clay,P7807,Desk,Furniture,Storage,7,61.3,429.1,East
16276,2025-01-03,C9221,Meagan Lynch,P3707,Printer,Electronics,Mobile Devices,4,675.52,2702.08,East
16277,2024-09-15,C8708,Kathryn Armstrong,P4194,Smartphone,Electronics,Mobile Devices,3,384.75,1154.25,South
16278,2025-02-04,C8411,Catherine Scott,P5190,Webcam,Electronics,Peripherals,10,22.48,224.8,West
16279,2025-03-07,C1024,Andrew Morris,P8520,Webcam,Electronics,Peripherals,1,789.07,789.07,South
16280,2024-12-22,C7736,Amy Perry,P6545,Office Chair,Furniture,Tables,8,231.03,1848.24,East
16281,2024-08-30,C9878,Karla Ford,P6871,Table Lamp,Furniture,Storage,3,292.71,878.13,North
16282,2024-06-14,C9801,Robert Lewis,P8849,Laptop,Electronics,Mobile Devices,3,705.97,2117.91,North
16283,2024-08-08,C7717,Christopher Miller,P1624,Desk,Furniture,Tables,3,166.18,498.54,West
16284,2025-01-29,C6787,Ricky Coleman,P3785,Desk,Furniture,Tables,10,534.29,5342.9,East
16285,2024-07-14,C2608,Larry Ayers,P5839,,Furniture,Storage,9,634.81,5713.29,North
16286,2024-07-29,C8548,Benjamin Freeman,P5595,Headphones,Accessories,Input Devices,5,229.75,1148.75,South
16287,2025-05-16,C2677,Deborah Valenzuela,P8595,Office Chair,Furniture,Storage,9,920.38,8283.42,East
16288,2025-03-21,C3324,,P2925,USB Drive,Accessories,Storage Devices,2,900.13,1800.26,East
16289,2025-02-11,C6953,William Miller,P6835,Mouse,Accessories,Storage Devices,1,716.89,716.89,East
16290,2024-09-01,C6167,Laura Byrd,P9352,Smartphone,Electronics,Peripherals,4,794.9,3179.6,East
16291,2025-06-05,C3699,Sean Larson,P7855,Smartphone,Electronics,Peripherals,5,143.59,717.95,West
16292,2024-12-12,C9517,Teresa Martinez,P2771,Bookshelf,Furniture,Seating,1,579.18,579.18,East
16293,2025-06-05,C4928,Jaime Spencer,P9787,Mouse,Accessories,Audio,4,342.37,1369.48,North
16294,2025-03-25,C7428,Diana Williams,P3947,Bookshelf,Furniture,Storage,5,610.62,3053.1,West
16295,2025-01-15,C8943,Brooke Glass,P5108,Bookshelf,Furniture,Seating,8,862.41,6899.28,South
16296,2024-10-01,C3001,Tony Vasquez,P8308,Monitor,Electronics,Computers,8,264.19,2113.52,North
16297,2025-02-23,C7174,George Spears,P9381,Mouse,Accessories,Audio,1,312.94,312.94,West
16298,2025-01-21,C7055,Sarah Spencer,P9517,Mouse,Accessories,Audio,10,76.19,761.9,South
16299,2024-09-02,C6938,Amanda Scott,P7519,Mouse,Accessories,Storage Devices,7,297.45,2082.15,West
16300,2025-02-05,C8854,Jennifer Rodriguez,P1865,Printer,Electronics,Mobile Devices,7,358.88,2512.16,North
16301,2025-04-09,C7025,Jared Walker,P7651,Mouse,Accessories,Input Devices,10,309.14,3091.4,West
16302,2024-10-14,C3642,Joshua Gonzales,P8718,Table Lamp,Furniture,Tables,7,578.03,4046.21,West
16303,2025-02-07,C4241,Julie Stone,P3087,Monitor,Electronics,Mobile Devices,3,751.93,2255.79,North
16304,2025-01-31,C4628,Gina Sloan,P2483,Keyboard,Accessories,Input Devices,9,418.08,3762.72,West
16305,2025-04-15,C2734,Vincent Sexton,P2419,Bookshelf,Furniture,Tables,8,160.89,1287.12,South
16306,2024-07-15,C6687,Wendy Scott,P7051,Desk,Furniture,Tables,6,407.19,2443.14,North
16307,2024-11-08,C3410,Amy Mccarty,P1581,Printer,Electronics,Peripherals,7,26.79,187.53,East
16308,2024-08-22,C7972,Todd Cardenas,P4519,USB Drive,Accessories,Storage Devices,10,547.97,5479.7,South
16309,2024-12-02,C8679,Caroline Norton,P8636,USB Drive,Accessories,Input Devices,1,920.7,920.7,North
16310,2025-01-31,C5160,Angela Simmons,P4770,Smartphone,Electronics,Peripherals,6,759.27,4555.62,West
16311,2025-02-21,C4724,Glenn Moore,P4965,Monitor,Electronics,Computers,5,310.34,1551.7,East
16312,2024-07-09,C7643,Lori Hensley,P1738,Printer,Electronics,,1,994.25,994.25,North
16313,2025-03-21,C2377,Cesar Grant,P2375,Mouse,Accessories,Storage Devices,3,759.49,2278.47,West
16314,2024-10-21,C2762,Heather Jackson,P2848,Printer,Electronics,Mobile Devices,3,699.22,2097.66,West
16315,2024-12-26,C9247,Carrie Ramos,P6074,Smartphone,Electronics,Peripherals,7,101.66,711.62,South
16316,2025-01-28,C4622,Thomas Thomas,P6577,Headphones,Accessories,Storage Devices,10,981.06,9810.6,East
16317,2024-07-11,C3350,Chelsea Horton,P7111,Webcam,Electronics,Peripherals,10,609.12,6091.2,West
16318,2024-06-28,C5075,Lisa Pruitt,P7682,Mouse,Accessories,Audio,6,359.9,2159.4,South
16319,2024-11-14,C1733,Michelle Andrews,P5475,Laptop,Electronics,Mobile Devices,8,619.0,4952.0,South
16320,2024-11-12,C9545,Brittany Davis,P9100,Keyboard,Accessories,Input Devices,1,75.44,75.44,East
16321,2025-04-30,C8256,Ashley Mcdaniel,P6925,Bookshelf,Furniture,Storage,1,171.78,171.78,South
16322,2024-11-25,C3378,Jamie Kennedy,P5190,Keyboard,Accessories,Audio,1,909.48,909.48,South
16323,2025-04-16,C4859,Charles Hubbard,P7818,Printer,Electronics,Computers,5,279.29,1396.45,West
16324,2025-06-09,C7690,Tracy Robinson,P3143,Mouse,Accessories,Audio,4,68.95,275.8,East
16325,2025-02-09,C9957,Grace Ford,P9202,USB Drive,Accessories,Input Devices,1,924.82,924.82,East
16326,2025-05-10,C8179,Melanie Bradley,P1209,Smartphone,Electronics,Computers,6,704.92,4229.52,North
16327,2024-09-07,C2178,Laura Thompson,P1563,Keyboard,Accessories,Audio,5,320.38,1601.9,West
16328,2024-09-18,C4346,Jennifer White,P7059,Headphones,Accessories,Input Devices,7,929.98,6509.86,South
16329,2025-02-20,C4660,Christopher Burch,P9206,Office Chair,Furniture,Tables,3,439.4,1318.2,East
16330,2025-02-03,C3575,Gary Skinner,P4910,Keyboard,Accessories,Audio,10,492.6,4926.0,West
16331,2025-04-12,C7632,Casey Young,P5338,Office Chair,Furniture,Storage,9,604.91,5444.19,South
16332,2025-04-29,C8353,Jason Mcdonald,P1440,Table Lamp,Furniture,Tables,9,971.29,8741.61,East
16333,2025-03-16,C6065,Kevin Miller,P7952,Monitor,Electronics,Computers,10,26.21,262.1,West
16334,2024-12-23,C9994,Austin Arroyo,P4915,Table Lamp,Furniture,Tables,4,872.96,3491.84,East
16335,2025-02-23,C9926,Derrick Ross,P8618,Headphones,Accessories,Audio,1,323.23,323.23,North
16336,2025-01-22,C4633,Frank Jones,P1478,USB Drive,Accessories,Input Devices,4,709.22,2836.88,North
16337,2025-01-03,C6967,Amber Huerta,P6669,Office Chair,Furniture,Seating,5,147.33,736.65,South
16338,2024-08-12,C3729,Donna Norman,P9538,Keyboard,Accessories,Storage Devices,8,562.45,4499.6,East
16339,2024-08-24,C5083,Donald Hanson,P8527,Table Lamp,Furniture,Storage,1,738.9,738.9,East
16340,2024-12-21,C1566,Monica Lee,P9884,USB Drive,Accessories,Storage Devices,1,474.06,474.06,North
16341,2024-12-01,C4274,Steven Wall,P9991,Printer,Electronics,Computers,4,271.09,1084.36,South
16342,2024-07-16,C7269,Samuel Sanchez,P8779,Mouse,Accessories,Storage Devices,10,235.88,2358.8,East
16343,2025-05-23,C7858,Diane Atkinson,P8558,Laptop,Electronics,Mobile Devices,7,124.23,869.61,West
16344,2024-08-13,C1303,Mary Campbell,P6014,Laptop,Electronics,Computers,6,986.9,5921.4,West
16345,2025-04-15,C1351,Tracy Duran,P8298,Smartphone,Electronics,Peripherals,5,597.34,2986.7,South
16346,2025-04-15,C3358,Yvonne Yang,P5961,Office Chair,Furniture,Storage,7,185.47,1298.29,East
16347,2025-03-25,C6608,Joseph Mclaughlin,P8156,Office Chair,Furniture,Storage,8,276.71,2213.68,East
16348,2025-03-20,C8787,Charles Webb,P7518,Office Chair,Furniture,Tables,8,345.51,2764.08,South
16349,2025-01-06,C5057,Paul Mueller,P8949,Webcam,Electronics,Mobile Devices,1,984.69,984.69,South
16350,2024-07-07,C8774,Gina Cross,P8381,Webcam,Electronics,Peripherals,5,601.13,3005.65,East
16351,2025-04-19,C2650,Matthew Scott,P3680,Monitor,Electronics,Peripherals,6,846.86,5081.16,West
16352,2025-03-10,C1695,Rebecca Bean,P7457,Laptop,Electronics,Mobile Devices,10,349.55,3495.5,North
16353,2025-02-25,C4018,Craig Costa,P4147,USB Drive,Accessories,Audio,2,990.53,1981.06,South
16354,2024-12-09,C7816,Jason Montgomery,P1059,Printer,Electronics,Peripherals,9,608.6,5477.4,South
16355,2025-01-24,C4353,Luis Pollard,P4561,Laptop,Electronics,Peripherals,1,162.52,162.52,West
16356,2025-06-07,C3763,Megan Taylor,P4303,Monitor,Electronics,Mobile Devices,7,696.06,4872.42,West
16357,2025-02-17,C6773,Brandy Klein,P2284,Smartphone,Electronics,Computers,6,693.16,4158.96,East
16358,2024-12-20,C7852,Stephanie Sanchez,P1262,USB Drive,Accessories,Input Devices,3,582.51,1747.53,West
16359,2024-07-07,C1919,Tina Martinez,P2607,Monitor,Electronics,Computers,2,213.34,426.68,North
16360,2025-04-20,C9782,Andrea Lewis,P8762,USB Drive,Accessories,Storage Devices,9,746.87,6721.83,South
16361,2025-06-06,C9349,Tony Smith,P4293,Keyboard,Accessories,,7,486.23,3403.61,West
16362,2025-02-05,C3815,Joshua Colon,P5843,Bookshelf,Furniture,Storage,8,592.17,4737.36,West
16363,2025-01-19,C8804,Tina Vaughn,P4602,USB Drive,Accessories,Input Devices,9,156.52,1408.68,East
16364,2025-03-02,C5564,Courtney Carlson,P9209,USB Drive,Accessories,Storage Devices,8,214.78,1718.24,North
16365,2024-09-15,C3954,Amanda Miles,P6119,Office Chair,Furniture,Storage,1,734.64,734.64,North
16366,2024-08-26,C5296,Michael Anderson,P7487,Office Chair,Furniture,Tables,6,289.9,1739.4,West
16367,2024-07-03,C8841,Emily Molina,P2958,Smartphone,Electronics,,9,927.91,8351.19,West
16368,2024-10-29,C5300,Jennifer Hill,P3117,USB Drive,Accessories,Storage Devices,4,320.25,1281.0,North
16369,2024-07-10,C5471,Brittany Bird,P9224,Mouse,Accessories,Input Devices,10,380.49,3804.9,West
16370,2025-02-09,C6123,Tracy Quinn,P3362,Table Lamp,Furniture,Seating,1,575.44,575.44,South
16371,2024-11-03,C6808,Scott Martin,P3665,Laptop,Electronics,Mobile Devices,10,572.84,5728.4,East
16372,2025-02-16,C8957,Lee Hutchinson,P8966,Monitor,Electronics,Peripherals,4,224.54,898.16,North
16373,2025-03-11,C8280,Jacqueline Proctor,P1690,USB Drive,Accessories,Input Devices,10,824.0,8240.0,South
16374,2025-02-11,C2550,Michael Jackson,P9994,Smartphone,Electronics,Mobile Devices,9,759.05,6831.45,East
16375,2024-11-10,C8375,Frank Brown,P7103,Bookshelf,Furniture,Storage,5,362.45,1812.25,South
16376,2024-09-11,C3105,Juan Sellers,P3462,USB Drive,Accessories,Audio,1,258.24,258.24,South
16377,2024-09-27,C7893,Aaron Perez,P9386,Office Chair,Furniture,Seating,6,508.84,3053.04,North
16378,2024-10-30,C2544,Helen Matthews,P2152,Office Chair,Furniture,Storage,9,352.36,3171.24,West
16379,2024-06-30,C7590,Beth Reid,P7901,Desk,Furniture,Tables,1,101.77,101.77,West
16380,2024-08-24,C1154,Brittany Watson,P6617,Bookshelf,Furniture,Seating,8,756.26,6050.08,West
16381,2025-02-10,C1323,Robin Smith,P9795,Webcam,Electronics,Mobile Devices,7,129.82,908.74,West
16382,2025-05-29,C4218,Lisa Taylor DVM,P3315,Laptop,Electronics,Mobile Devices,9,566.89,5102.01,North
16383,2024-08-18,C2411,Angelica Mendez,P7074,Headphones,Accessories,Storage Devices,9,625.5,5629.5,South
16384,2025-02-27,C2577,Matthew Davis,P8570,Keyboard,Accessories,Input Devices,8,354.4,2835.2,South
16385,2025-05-10,C4555,Daniel Clay,P7911,Webcam,Electronics,Peripherals,5,801.31,4006.55,North
16386,2024-08-14,C2674,Jennifer Mcbride,P6690,Office Chair,Furniture,Storage,7,986.63,6906.41,North
16387,2024-07-13,C8835,Christopher Edwards Jr.,P3195,Office Chair,Furniture,Seating,5,234.53,1172.65,East
16388,2025-05-17,C8079,Amanda Marquez,P5107,Bookshelf,Furniture,Storage,6,960.76,5764.56,West
16389,2024-08-05,C5146,Raven Anderson,P9205,Desk,Furniture,Seating,3,590.91,1772.73,North
16390,2025-04-04,C4708,Kaitlin Fox,P7439,Printer,Electronics,Computers,3,517.64,1552.92,East
16391,2025-02-01,C1678,Anne Henry,P5097,Laptop,Electronics,Computers,8,768.71,6149.68,South
16392,2025-03-20,C8671,Kelly Ramirez,P4142,Keyboard,Accessories,Input Devices,3,471.29,1413.87,North
16393,2024-09-20,C2255,Christopher Pierce,P5376,Office Chair,Furniture,Tables,1,933.64,933.64,East
16394,2024-08-09,C5626,April Walker,P7297,Webcam,Electronics,Mobile Devices,10,852.74,8527.4,South
